id,uri,titulo,deputado_.id,deputado_.uri,deputado_.uriPartido,deputado_.nome,deputado_.siglaUf,deputado_.idLegislatura,deputado_.urlFoto,deputado_.codTitulo,deputado_.titulo,dataInicio,dataFim
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,220689,https://dadosabertos.camara.leg.br/api/v2/deputados/220689,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,Detinha,MA,57,https://www.camara.leg.br/internet/deputado/bandep/220689.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,143632,https://dadosabertos.camara.leg.br/api/v2/deputados/143632,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,Domingos Neto,CE,57,https://www.camara.leg.br/internet/deputado/bandep/143632.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,220573,https://dadosabertos.camara.leg.br/api/v2/deputados/220573,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,Dorinaldo Malafaia,AP,57,https://www.camara.leg.br/internet/deputado/bandep/220573.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,227433,https://dadosabertos.camara.leg.br/api/v2/deputados/227433,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,Douglas Viegas,SP,57,https://www.camara.leg.br/internet/deputado/bandep/227433.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,220688,https://dadosabertos.camara.leg.br/api/v2/deputados/220688,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,Dr. Francisco,PI,57,https://www.camara.leg.br/internet/deputado/bandep/220688.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,220570,https://dadosabertos.camara.leg.br/api/v2/deputados/220570,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,Dr. Ismael Alexandrino,GO,57,https://www.camara.leg.br/internet/deputado/bandep/220570.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,220528,https://dadosabertos.camara.leg.br/api/v2/deputados/220528,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,Dr. Victor Linhalis,ES,57,https://www.camara.leg.br/internet/deputado/bandep/220528.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,220674,https://dadosabertos.camara.leg.br/api/v2/deputados/220674,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,Dra. Alessandra Haber,PA,57,https://www.camara.leg.br/internet/deputado/bandep/220674.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,220686,https://dadosabertos.camara.leg.br/api/v2/deputados/220686,https://dadosabertos.camara.leg.br/api/v2/partidos/36898,Duarte Jr.,MA,57,https://www.camara.leg.br/internet/deputado/bandep/220686.jpg,1004,Membro,null,null
55688,https://dadosabertos.camara.leg.br/api/v2/frentes/55688,Frente Parlamentar Mista em Defesa das Universidades Públicas Estaduais e Municipais,220623,https://dadosabertos.camara.leg.br/api/v2/deputados/220623,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,Duda Salabert,MG,57,https://www.camara.leg.br/internet/deputado/bandep/220623.jpg,1004,Membro,null,null
