id,dataHoraInicio,dataHoraFim,descricao,descricaoTipo,situacao,id_orgao_organizador
76008,2025-04-23T10:54:00.000Z,2025-04-23T12:28:00.000Z,"Eleição de Vice-Presidentes
 Eleição de Vice-Presidentes.",Reunião de Eleição,Encerrada (Final),2002
75853,2025-05-06T10:10:00.000Z,2025-05-06T12:20:00.000Z,"Implantação ferroviária no trecho da EF-118 e revitalização da malha ferroviária da Baixada Fluminense
 REQ. 02/2025-CVT, do deputado Bebeto

Convidados:

. LEONARDO CEZAR RIBEIRO, Secretário Nacional de Transporte Ferroviário, e MARYANE DA SILVA FIGUEIREDO ARAÚJO, Diretora de Obras e Projetos do Ministro dos Transportes; (Confirmados)

. ALESSANDRO BAUMGARTNET, Superintendente de Transporte Ferroviário e LORENA CRISTINA MARTINS BATISTA DUARTE, Gerente de Estudos e Projetos de Ferrovias da Superintendência de Concessão da Infraestrutura da Agência Nacional de Transportes Terrestres (ANTT); (Confirmados)

. DAVI FERREIRA GOMES BARRETO, Diretor-Presidente da Associação Nacional dos Transportadores Ferroviários (ANTF); (Confirmado)

. MAURO RIBEIRO VIEGAS FILHO, Presidente do Conselho Empresarial de Infraestrutura e Diretor Executivo do CIRJ da Federação das Indústrias do Estado do Rio de Janeiro (FIRJAN); (Confirmado)

. MARINA ROCHA, Prefeita de Guapimirim - RJ (Baixada Fluminense); (Confirmada)

. DUDU REINA, Prefeito de Nova Iguaçu - RJ (Baixada Fluminense); (Confirmado)

. GLAUCO KAIZER, Prefeito de Queimados - RJ (Baixada Fluminense); (Confirmado)

. RODRIGO MARCOS e ROSA CASSAR , Relações Institucionais da MRS LOGÍSTICA; (Confirmados)

. LEO VIEIRA, Prefeito de São João de Meriti - RJ (Baixada Fluminense);

. PROFESSOR LUCAS, Prefeito de Seropédica - RJ (Baixada Fluminense);

. MÁRCIO CANELLA, Prefeito de Belford Roxo - RJ (Baixada Fluminense);

. NETINHO REIS, Prefeito de Duque de Caxias - RJ (Baixada Fluminense);

.  RUBEM VIEIRA DE SOUZA, Prefeito de Itaguaí - RJ (Baixada Fluminense);

. FERNANDA ONTIVEROS, Prefeita de Japeri - RJ (Baixada Fluminense);

. RENATO COZZOLINO, Prefeito de Magé - RJ (Baixada Fluminense);

. MAROTTO MIRANDA, Prefeito de Mesquita - RJ (Baixada Fluminense);

. ABRAÃO DAVID NETO, Prefeito de Nilópolis - RJ (Baixada Fluminense);

. ANDREZINHO CECILIANO, Prefeito de Paracambi - RJ (Baixada Fluminense).",Audiência Pública,Encerrada,2016
76074,2025-05-07T15:33:00.000Z,2025-05-07T17:15:00.000Z,"Plano das Carreiras da Cultura
 REQ 11/2025, Dep. Sâmia Bonfim e REQ 14/2025, Dep. Erika Kokay

Convidados:

- ESTHER DWECK, MINISTRA DA GESTÃO E DA INOVAÇÃO EM SERVIÇOS PÚBLICOS;

- JOSÉ CELSO, SECRETÁRIO  DA GESTÃO DE PESSOAS DO MINISTÉRO DA GESTÃO DE DA INOVAÇÃO EM SERVIÇOS PÚBLICOS;

- JOSÉ LOPEZ FEIJÓ, REPRESENTANTE DO MINISTÉRIO DA GESTÃO E DA INOVAÇÃO EM SERVIÇOS PÚBLICOS;

- SERGIO RONALDO, DIRETOR EXECUTIVO DA CONFEDERAÇÃO DOS TRABALHADORES DO SERVIÇO PÚBLICO ( CONDSEF); (CONFIRMADO)

- MATHEUS GUERRA, SERVIDOR  DO INSTITUTO DO PATRIMÔNIO HISTÓRICO E ARTÍSTICO NACIONAL - IPHAN E MEMBRO DO DEC;

- JUSSARA GRIFFO, REPRESENTANTE DA CONFEDERAÇÃO DOS TRABALHADORES DO SERVIÇO PÚBLICO (CONDSEF) (CONFIRMADA);

- NATALIA BRAYNER, SERVIDORA DO  INSTITUTO DO PATRIMÔNIO HISTÓRICO E ARTÍSTICO NACIONAL ( IPHAN)  E PRESIDENTE DA ASSOCIAÇÃO DOS SERVIDORES DO MINISTÉRIO DA CULTURA (ASMINC),   REPRESENTANTE DO FÓRUM DAS ENTIDADES REPRESENTATIVAS DOS SERVIDORES DA CULTURA (CONFIRMADA), E

- RUTH VAZ COSTA, SERVIDORA DO INSTITUTO BRASILEIRO DE MUSEUS E MEMBRO DO DEPARTAMENTO DE EDUCAÇÃO E CULTURA DA  CONFEDERAÇÃO DOS TRABALHADORES DO SERVIÇO PÚBLICO (CONDSEF). (CONFIRMADA)",Audiência Pública,Encerrada (Final),536996
76085,2025-05-08T09:28:00.000Z,2025-05-08T11:39:00.000Z,"Implantação do Sistema de Livre Passagem em Pedágio (Free-Flow)
 REQ. 03/2025-CVT, do deputado Hugo Leal

Convidados:

. RAPHAEL LOPES CENDON, Presidente da Associação de Moradores do Itimirim-Itaguaí/RJ e Líder do movimento contra as multas e isenção do pedágio para moradores; (Confirmado)

. MAURÍCIO JOAO WERLANG,  Advogado e Secretário da  Associação de Moradores do Itimirim-Itaguaí/RJ; (Confirmado)

. SOFIA CAVEDON - Deputada Estadual da Assembleia Legislativa do Rio Grande do Sul; (Confirmada)

. ANDERSON MORAES,  Deputado Estadual  da Assembleia Legislativa do Rio de Janeiro; (Confirmado)

. JOSÉ SCHETTINO, Presidente da Associação Nacional dos Procuradores da República - ANPR; (Confirmado)

. FELIPE KIRCHNER,  Defensor Público,  Dirigente do Núcleo de Defesa do Consumidor e Tutelas Coletivas da Defensoria Pública do Estado do Rio Grande do Sul (DPE/RS). (Confirmado) 

. MÁRCIO FERREIRA, Representante da Prefeitura de Mangaratiba/RJ; (Confirmado)


. HAROLDO DE JESUS,  Prefeito de Itaguaí/RJ;

. CLÁUDIO FERRETTI - Prefeito de Angra dos Reis/RJ;

. JOSÉ CARLOS PORTO, Prefeito de Paraty/RJ;

. MARCOS SILVA FERRETTI,  Vice-Presidente da Associação de Moradores do Itimirim-Itaguaí/RJ;

 . ALEXANDRE BARBOSA GOMES,  morador de Campo Grande/RJ, que levou 49 multas Free-Flow;",Audiência Pública,Encerrada,2016
76100,2025-05-07T10:15:00.000Z,2025-05-07T11:43:00.000Z,"Discussão e votação de propostas legislativas
 Importância, planejamentos, propostas e ações do CNPq.
Sr. Ricardo Galvão - Presidente do Conselho Nacional de Desenvolvimento Científico e Tecnológico (CNPq).",Reunião Deliberativa,Encerrada (Final),2002
76208,2025-05-07T15:30:00.000Z,2025-05-07T15:52:00.000Z,Reunião de Instalação da Subcomissão Especial sobre Desafios da Alfabetização de Estudantes com Transtornos de Aprendizagem e Eleição de Presidente (SUBALFA),Reunião de Instalação e Eleição,Encerrada (Final),539786
76210,2025-05-07T10:26:00.000Z,2025-05-07T11:29:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),2010
76221,2025-05-06T14:30:00.000Z,null,"Convocação do Ministro de Estado das Relações Exteriores (art. 50 CF) 
 Tema: Convocação, nos termos do art. 50, caput da Constituição Federal e artigo 219, inciso I e § 2º do Regimento Interno da Câmara dos Deputados, para prestar esclarecimentos acerca da concessão de asilo diplomático à senhora Nadine Heredia, ex-primeira dama do Peru, condenada pela Justiça do seu país por corrupção no caso Odebrecht.


Em atendimento ao Requerimento nº 30/2025-CREDN, de autoria do Deputado Evair Vieira de Melo (PP/ES), subscrito pelos Deputados Carla Dickson (União/RN), Carla Zambelli (PL/SP), Osmar Terra(MDB/RS), Pastor Marco Feliciano(PL/SP), Sargento Fahur(PSD/PR), Silvia Waiãpi (PL/AP) e Zucco(PL/RS).


Convocado:

Embaixador Mauro Vieira, Ministro de Estado das Relações Exteriores",Reunião de Comparecimento de Ministro(a),Cancelada,2018
76255,2025-05-07T14:44:00.000Z,2025-05-07T14:50:00.000Z,"Votação de requerimentos
 Deliberação de Requerimentos (estão sujeitos a pauta os requerimentos apresentados até 24h antes do horário da reunião):",Reunião Deliberativa,Encerrada,539413
76269,2025-05-07T15:16:00.000Z,2025-05-07T15:20:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),5438
75495,2025-05-21T09:07:00.000Z,2025-05-21T10:19:00.000Z,"Homenagem ao Dia Nacional do Assistente Social
 Homenagem ao Dia Nacional do Assistente Social.",Sessão Não Deliberativa Solene,Encerrada,180
76164,2025-05-13T14:44:00.000Z,2025-05-13T17:29:00.000Z,"Cadastro Ambiental Rural (CAR) e o Georreferenciamento de Imóveis Rurais
 Requerimento nº 35 de autoria da Deputada Daniela Reinehr (PL/SC)

CONVIDADOS:


ALEXANDRE BARCELLOS (Confirmado)
Pesquisador da EMBRAPA
Representantdo o Ministério da Agricultura e Pecuária

ÉRICO MELO GOULART (confirmado)
Assessor Técnico da Confederação da Agricultura e Pecuária do Brasil (CNA)

RICARDO GOUVÊA (confirmado)
Ex-secretário de Agricultura e Pesca de Santa Catarina

CLEMERSON PEDROZO (confirmado)
Vice-Presidente
Federação da Agricultura e Pecuária do Estado de Santa Catarina (FAESC)

MARCUS VINICIUS DA SILVA ALVES (confirmado)
Diretor-Geral Substituto 
Serviço Florestal Brasileiro (SFB)

PATRÍCIA ARANTES (confirmado)
Representando a Sociedade Rural Brasileira - SRB

THIAGO ROCHA (confirmado)
Representando a Associação dos Produtores de Soja e Milho do Estado do Mato Grosso (APROSOJA MT)

JORGE LUIZ DE LIMA (confirmado)
Gerente Executivo 
Sindicato da Indústria de Carnes e Derivados no Estado de Santa Catarina (SINDCARNE)

ADMIR EDI DALLA CORT (confirmado)
Secretário-Adjunto 
Secretaria da Agricultura e Pecuária de Santa Catarina

DIEGO HEMKEMEIER SILVA (confirmado)
Diretor de Controle, Pasivos e Qualidade Ambiental 
Instituto do Meio Ambiente de Santa Catarina

ANTÔNIO WILSON VIEIRA BONFIM (confirmado)
Coordenador-Geral de Gestão Ambiental e Mudança de Clima 
Instituto Nacional de Colonização e Reforma Agrária (INCRA)

EDALDO GOMES (confirmado)
Chefe de Divisão de Geomensura
Instituto Nacional de Colonização e Reforma Agrária (INCRA)

RICARDO MIOTTO (confirmado)
Diretor Superintendente 
Organização das Cooperativas de Santa Catarina

GABRIELA BRASIL DOS ANJOS (confirmada)
Diretora de Clima, Economia Verde, Energia e Qualidade Ambiental
Secretaria do Meio Ambiente e da Economia Verde do Estado de Santa Catarina (SEMAE)

FREDOLINO ALFREDO BENTO (confirmado)
Gerente de Integração e Planejamento Ambiental
Secretaria do Meio Ambiente e da Economia Verde do Estado de Santa Catarina (SEMAE)

BRUNO HENRIQUE BEILFUSS (confirmado)
Engenheiro Florestal
Secretaria do Meio Ambiente e da Economia Verde do Estado de Santa Catarina (SEMAE)",Audiência Pública,Encerrada (Final),2001
76177,2025-05-21T10:21:00.000Z,2025-05-21T11:32:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),2015
76226,2025-05-16T15:18:00.000Z,2025-05-16T16:43:00.000Z,Comemoração do Dia da Polícia Militar do Distrito Federal,Sessão Não Deliberativa Solene,Encerrada,111
76235,2025-05-13T14:20:00.000Z,2025-05-13T18:03:00.000Z,"Acesso e qualidade na educação infantil - Objetivos 1 e 2 do Plano Nacional de Educação
 Audiência Pública

Tema: Acesso e qualidade na educação infantil - Objetivos 1 e 2 do Plano Nacional de Educação 
 


Convidados:

ALEXSANDRO DO NASCIMENTO SANTOS, Representante da Secretaria de Educação Básica do Ministério da Educação (REQ. 29/25) - (presença confirmada);

ORDÁLIA ALVES ALMEIDA, Representante do Movimento Interfóruns de Educação Infantil do Brasil - MIEIB (REQs 22 e 29/25) - (presença confirmada);

VITAL DIDONET, Representante da Rede Nacional da Primeira Infância (REQ 29/25) - (presença confirmada);

BEATRIA ABUCHAIM, Representante da Fundação Maria Cecília Souto Vidigal (REQ 29/25) - (presença confirmada);

ALESSIO COSTA LIMA, Presidente da União Nacional dos Dirigentes Municipais de Educação - Undime (REQs 22 e 29/25) - (presença confirmada);

CÁSSIA MORAES TARGA LONGO, Representante da Fundação ABRINQ (REQ 22/25) - (presença confirmada);

CESAR CALLEGARI, Presidente do Conselho Nacional de Educação (REQ 22/25) - (presença confirmada);

ALEJANDRA MERAZ VELASCO, Representante da Fundação Bracell (REQ 29/25) - (presença confirmada);

NARA MORETTI, Representante do Movimento Somos Todas Professoras (REQ 29/25) - (presença confirmada);

GUELDA CRISTINA DE OLIVEIRA ANDRADE, Representante do Fórum Nacional de Educação (REQs 25 e 29/25) - (presença confirmada); e

ILONA BECSKEHÁZY, Doutora em política educacional (REQs 10, 13 e 16/25) - (presença confirmada).


(Requerimento nº 10/2025, da Dep. Adriana Ventura)
(Requerimento nº 13/2025, do Dep. Diego Garcia)
(Requerimento nº 16/2025, do Dep. Diego Garcia)
(Requerimento nº 22/2025, da Dep. Maria do Rosário)
(Requerimento nº 25/2025, da Dep. Maria do Rosário)
(Requerimetno nº 29/2025, do Dep. Moses Rodrigues e outros)",Audiência Pública,Encerrada (Final),539777
76280,2025-05-19T12:56:00.000Z,2025-05-19T14:20:00.000Z,"Homenagem ao Dia da Defensoria Pública
 Homenagem ao Dia da Defensoria Pública",Sessão Não Deliberativa Solene,Encerrada,180
76353,2025-05-13T10:00:00.000Z,null,Reunião da diretoria da Frente Parlamentar do Táxi,Reunião Técnica,Convocada,100950
76288,2025-05-27T14:23:00.000Z,2025-05-27T17:44:00.000Z,"Adesão de Minas Gerais ao Programa de Pleno Pagamento de Dívidas dos Estados - Propag
 Convidados:

1) RODRIGO PACHECO, Senador da República   (Não confirmado)

2) ROGÉRIO CERON DE OLIVEIRA, Secretário do Tesouro Nacional (Confirmado)

3) LUIZ CLAUDIO FERNANDES LOURENÇO GOMES, Secretário de Estado da Secretaria de Fazenda do Estado de Minas Gerais (Confirmado)

4) PROFESSOR CLEITON, Deputado Estadual, representando a Assembleia Legislativa de Minas Gerais (Confirmado)

5) GUSTAVO VIDIGAL COSTA, Diretor-Geral do Tribunal de Contas do Estado de Minas Gerais (Confirmado)

6) DENISE DE PAULA ROMANO, Coordenadora-Geral do Sindicato Único dos Trabalhadores em Educação de Minas Gerais - SIND-UTE-MG (Confirmado)

7) HUGO RENÉ DE SOUZA, Diretor de Relações Intersindicais e Parlamentares do Sindicato dos Servidores da Tributação, Fiscalização e Arrecadação do Estado de Minas Gerais - Sinfazfisco-MG (Confirmado)

8) MATIAS BAKIR, Presidente do Sindicato dos Auditores Fiscais da Receita Estadual de Minas Gerais - Sindifisco-MG (Confirmado)


(REQ 22/2025 CFT, do deputado Rogério Correia)",Audiência Pública,Encerrada (Final),2010
76479,2025-05-27T14:35:00.000Z,2025-05-27T15:44:00.000Z,"Plano de trabalho e votação de requerimentos
 A - Apresentação do Plano de Trabalho do Relator, Dep. Aguinaldo Ribeiro; e

B - Deliberação de Requerimentos:",Reunião Deliberativa,Encerrada (Final),539776
76515,2025-05-28T10:18:00.000Z,2025-05-28T11:58:00.000Z,Discussão e Votação de Propostas Legislativas,Reunião Deliberativa,Encerrada (Final),2015
76575,2025-05-27T17:04:00.000Z,2025-05-27T17:10:00.000Z,Reunião de Instalação,Reunião de Instalação e Eleição,Encerrada (Final),539791
76397,2025-05-28T15:48:00.000Z,2025-05-28T18:42:00.000Z,"Debater a grave situação das invasões de terras no extremo sul da Bahia, com foco nas consequências para os produtores rurais, suas famílias e a economia local.
 Requerimento nº 50/2025 de autoria do Deputado Evair Vieira de Melo (PP/ES)
Requerimento nº 83/2025 de autoria da Deputada Roberta Roma (PL/BA)


CONVIDADOS:

JOENIA WAPICHANA (confirmada)
Presidente da Fundação Nacional do Índio - FUNAI

MATEUS BONFIM MENDES (confirmado)
Presidente da Associação do Agronegócio do Extremo Sul da Bahia (AGRONEX)

HUMBERTO MIRANDA (confirmado)
Presidente da Federação de Agricultura e Pecuária do Estado da Bahia - FAEB

VANDERNILSON FERRAZ DA SILVA (confirmado)
Presidente da Associação dos Pequenos Produtores do Entorno do Parque Nacional

FLÁVIO ROBERTO DOS SANTOS (confirmado)
Advogado do Sindicato Rural de Porto Seguro

JOSÉ RAIMUNDO MARINHO MAGALHÃES  (confirmado)
Agricultor Familiar

 OLÍVIO DE OLIVEIRA DE DIAS (confirmado)
Aposentado e Agricultor Familiar

CAIRES SOUZA DOS SANTOS (confirmado)
Agricultor Familiar

UEMERSON SOUA DOS SANTOS (confirmado)
Agricultor Familiar

IAN SAMITRIUS LIMA CAVALCANTE (confirmado)
Conselheiro Federal da Ordem dos Advogados do Brasil - Seccional Piauí",Audiência Pública,Encerrada,2001
76437,2025-05-28T15:06:00.000Z,2025-05-30T16:33:00.000Z,Eleição do Presidente e dos Vice-Presidentes e do Parlamentar a ser indicado para compor a Mesa do Parlamento do Mercosul,Reunião de Eleição,Encerrada,5973
76541,2025-05-28T15:02:00.000Z,2025-05-28T16:03:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),539385
75396,2025-02-12T13:18:00.000Z,2025-02-12T15:52:00.000Z,"Ações realizadas para a reconstrução do Rio Grande do Sul.
 A - Audiência Pública:

Tema: Ações realizadas para a reconstrução do Rio Grande do Sul. 

Convidados:

MANECO HASSEN - Secretário Executivo da Secretaria Extraordinária para Apoio à Reconstrução do Rio Grande do Sul; (CONFIRMADO)

Coronel GUSTAVO QUEIROZ DE OLIVEIRA, Comando de Operações Terrestres do Exército; (CONFIRMADO)

Capitão de Mar e Guerra EUGÊNIO CAMPOS HUGUENIN, Comandante do Navio Aeródromo Multipropósito Atlântico; (CONFIRMADO) 

Coronel Aviador THIAGO ROMANELLI RODRIGUES - Comandante da Base Aérea de Canoas/RS. (CONFIRMADO)

(Requerimento nº 37/2024, do Dep. Gilson Daniel)
(Requerimento nº 4/2023, do Dep. Evair Vieira de Melo)

B - Requerimentos:",Audiência Pública e Deliberação,Encerrada (Final),539635
75416,2025-02-19T09:27:00.000Z,2025-02-19T10:35:00.000Z,"Homenagem em Comeração e Parabenização aos Atuais e aos Novos Integrantes do BRICS
 Homenagem em Comeração e Parabenização aos Atuais e aos Novos Integrantes do BRICS",Sessão Não Deliberativa Solene,Encerrada,180
75442,2025-02-25T14:30:00.000Z,2025-02-25T16:23:00.000Z,"Votação de requerimentos
 Deliberação de Requerimentos (estão sujeitos a pauta os requerimentos apresentados até 24h antes do horário da reunião):",Reunião Deliberativa,Encerrada (Termo),539407
75443,2025-02-20T14:00:00.000Z,null,III Encontro ASLEGIS de Observação Eleitoral: Ciclo Eleitoral 2024 nas Américas,Reunião Técnica,Convocada,100950
75628,2025-03-19T10:38:00.000Z,2025-03-19T11:46:00.000Z,Instalação da comissão e eleição para Presidente e Vice-Presidentes,Reunião de Instalação e Eleição,Encerrada,2016
75486,2025-03-25T14:52:00.000Z,2025-03-25T17:03:00.000Z,"Programa de transferência de renda no Município de Brumadinho/MG
 Audiência Pública

Tema: Programa de Transferência de Renda no Município de Brumadinho/MG

Convidados:


MARCELA GALVANI BORGES, Coordenadora de Relacionamento do
Programa de Transferência de Renda da Fundação Getúlio Vargas (confirmada);

GABRIEL PARREIRAS, Prefeito de Brumadinho (confirmado);

LEONARDO CASTRO MAIA, Promotor de Justiça do Ministério Público de Minas Gerais (confirmado);

JOCELI ANDREOLI, Coordenador do Movimento dos Atingidos por Barragens (confirmado).


(Requerimento 1/2023 - do Dep. Rogério Correia)
(Requerimento 1/2025 - do Dep. Pedro Aihara)",Audiência Pública,Encerrada,539407
75661,2025-03-26T10:19:00.000Z,2025-03-26T11:18:00.000Z,Eleição de Vice-Presidentes.,Reunião de Eleição,Encerrada (Final),2012
75688,2025-03-28T13:00:00.000Z,null,1º Encontro Cidades Verdes Resilientes,Debate,Convocada,100950
75695,2025-04-01T17:00:00.000Z,null,Frente Parlamentar da Economia Criativa,Reunião Técnica,Convocada,100950
75713,2025-04-01T14:38:00.000Z,2025-04-01T16:34:00.000Z,"Eleição, discussão e votação de Propostas Legislativas",Reunião Deliberativa,Encerrada (Final),5503
75718,2025-04-02T09:30:00.000Z,null,Discussão e votação de propostas legislativas,Reunião Deliberativa,Cancelada,2014
75098,2025-04-08T14:56:00.000Z,2025-04-08T16:51:00.000Z,Discussão e votação de propostas legistativas,Reunião Deliberativa,Encerrada (Final),2003
75324,2025-04-02T14:14:00.000Z,2025-04-02T15:34:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),537870
75805,2025-04-03T10:45:00.000Z,2025-04-03T10:46:00.000Z,"Ratificação das indicações para execução das emendas à LOA 2024
 Deliberar sobre a ratificação das indicações para execução das emendas à Lei Orçamentária de 2024, em cumprimento ao art. 3º da Resolução nº 1, de 2025-CN.",Reunião Deliberativa,Encerrada (Final),537236
75830,2025-04-03T10:16:00.000Z,2025-04-03T10:21:00.000Z,"Ratificação das Indicações para execução das emendas à LOA/2024
 A - Deliberar sobre a ratificação das indicações para execução das emendas à Lei Orçamentária de 2024, em cumprimento ao art. 3º da Resolução nº 1, de 2025-CN.",Reunião Deliberativa,Encerrada (Final),537870
75893,2025-04-09T10:32:00.000Z,2025-04-09T11:24:00.000Z,"Plano Anual de Fiscalização e Controle e deliberação de propostas legislativas
 A - Plano Anual de Fiscalização e Controle (PFC 2025)",Reunião Deliberativa,Encerrada (Final),2011
75987,2025-04-14T16:22:00.000Z,2025-04-14T20:19:00.000Z,Sessão Deliberativa Extraordinária Semipresencial (AM nº 123/2020),Sessão Deliberativa,Encerrada,180
75946,2025-04-23T10:44:00.000Z,2025-04-23T11:08:00.000Z,Discussão e votação de proposições legislativas,Reunião Deliberativa,Encerrada (Final),6174
76012,2025-04-23T10:22:00.000Z,2025-04-23T10:59:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),2008
76018,2025-04-29T14:35:00.000Z,2025-04-29T17:24:00.000Z,"Impactos à economia brasileira frente ao aumento das taxações impostas pelo Governo dos Estados Unidos da América
 Convidados:

1) JULIA DE MEDEIROS BRAGA, Subsecretária de Acompanhamento Macroeconômico e de Políticas Comerciais da Secretaria de Assuntos Internacionais do Ministério da Fazenda (Confirmado)

2) TATIANA PRAZERES, Secretária de Comércio Exterior do Ministério do Desenvolvimento, Indústria, Comércio e Serviços - MDIC (Confirmado)

3) MARCELO SOUZA AZEVEDO, Gerente de Análise Econômica da Confederação Nacional da Indústria - CNI (Confirmado)

4) RENATA FILGUEIRAS, Economista do Fórum das Centrais Sindicais (Confirmado)

5) Confederação da Agricultura e Pecuária do Brasil - CNA (Não confirmado)

6) CRISTINA YUAN, Diretora de Assuntos Institucionais do Instituto Aço Brasil (Confirmado)

7) JANAÍNA DE PAULA CARRILHO DONAS, Presidente Executiva da Associação Brasileira do Alumínio - Abal (Confirmado)


(REQ 15/2025 CFT, do deputado Rogério Correia)",Audiência Pública,Encerrada (Final),2010
76033,2025-04-22T14:00:00.000Z,2025-04-22T21:46:00.000Z,Sessão Deliberativa Extraordinária Presencial (AM nº 123/2020),Sessão Deliberativa,Encerrada,180
76062,2025-04-29T10:19:00.000Z,2025-04-29T11:26:00.000Z,"A invisibilidade das crianças traqueostomizadas no Brasil
 Requerimento nº 32/2025 CSAUDE, do Dep. Dr. Zacharias Calil (União-GO)

Convidados confirmados:

- Melissa Avelino (presencial)
Ex-Presidente da Academia Brasileira de Otorrino Pediátrica - ABOPe

-Arthur Castilho  (presencial)
Vice-Presidente da Associação Brasileira de Otorrinolaringologia e Cirurgia Cérvico-Facial - ABORL

-Rodrigo Guimarães Pereira (presencial)
Presidente da Academia Brasileira de Otorrino Pediátrica - ABOPe

-Felippe Flausino Soares (presencial)
Sociedade Brasileira de Cirurgia Pediátrica

-Luciahelena Morello Prata Trevisan (presencial)
Sociedade Brasileira de Cirurgia Torácica 

- Carmen Cristina Moura dos Santos
Coordenadora-Geral de Atenção Especializada do Ministério da Saúde",Audiência Pública,Encerrada (Final),2014
76128,2025-04-29T11:04:00.000Z,2025-04-29T18:17:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),2003
76006,2025-05-08T09:47:00.000Z,2025-05-08T12:56:00.000Z,"Programa Minha Casa, Minha Vida
 (REQ 8/2025 CDE, do deputado Zé Neto)


Convidados:

1)  AUGUSTO HENRIQUE RABELO
Secretário Nacional de Habitação
Ministério das Cidades - MCID
(Confirmado)

2) BRUNA PAOLA LIMA
Coordenadora-Geral de Articulação Social das Juventudes
Secretaria-Geral da Presidência da República - SGPR
Confirmada)

3 ) NOEMI LEMES
Superintendente Nacional de Habitação de Entidades Urbanas e Rurais
Caixa Econômica Federal - CAIXA
 (Confirmada)

4)  LEVI SILVA
Gerente de Negócios
Federação das Indústrias do Estado da Bahia - FIEB
 (Confirmado)

5) PATRICIA LAVINI DE LIMA 
Analista Comercial
Federação das Indústrias do Estado da Bahia - FIEB
(Confirmada)

6) RENATO DE SOUSA CORREA
Presidente
Câmara Brasileira da Indústria da Construção Civil - CBIC
  (Confirmado)  

7) LEANDRO VICENTE
Secretário de Energia Solar
Instituto Nacional de Energia Limpa - INEL
  (Confirmado)

8) EVANIZA RODRIGUES
Representante do Grupo de Trabalho Minha Casa Minha Vida
União Nacional por Moradia Popular - UNMP
  (Confirmada - videoconferência)",Audiência Pública,Encerrada (Final),2008
