id_frente,id_deputado,nome_deputado,partido,uf
53828,141335,BETO FARO,null,PA
53828,74060,DANIEL ALMEIDA,PCdoB,BA
53828,164359,DELEGADO WALDIR,null,GO
53828,141474,JULIÃO AMIN,null,MA
53828,178925,REJANE DIAS,null,PI
53828,178887,RUBENS PEREIRA JÚNIOR,PT,MA
53938,67138,Iracema Portella,null,PI
53938,178839,Jéssica Sales,null,AC
53938,141508,Mauro Nazif,null,RO
53938,146307,Neri Geller,null,MT
53938,178986,Nilto Tatto,PT,SP
53938,178951,Rafael Motta,null,RN
53938,74371,Rubens Otoni,PT,GO
53938,73604,Rui Falcão,PT,SP
53938,204385,Valdevan Noventa,null,SE
53938,160518,Weliton Prado,SOLIDARIEDADE,MG
53923,204388,Bibo Nunes,PL,RS
53923,204572,Capitão Alberto Neto,PL,AM
53923,178953,Expedito Netto,null,RO
53923,160598,Flávia Morais,PDT,GO
53923,74419,Gonzaga Patriota,null,PE
53923,178909,Hélio Leite,null,PA
53923,204391,José Nelto,UNIÃO,GO
53923,204404,Lucas Redecker,PSD,RS
53923,146788,Marcelo Aro,null,MG
53923,204558,Marcelo Nilo,REPUBLICANOS,BA
53923,150418,Márcio Marinho,REPUBLICANOS,BA
53923,204498,Olival Marques,PODE,PA
53923,171617,Paulão,PT,AL
53923,204446,Professor Joziel,null,RJ
53923,74371,Rubens Otoni,PT,GO
53923,204425,Silvio Costa Filho,REPUBLICANOS,PE
53922,152610,Roberto Alves,null,SP
53922,178836,Alan Rick,null,AC
53922,204544,Alexandre Frota,null,SP
53922,141391,Arnaldo Jardim,CIDADANIA,SP
53922,204484,General Peternelli,null,SP
53922,204465,Haroldo Cathedral,null,RR
53922,74273,Jefferson Campos,PL,SP
53922,178970,João Daniel,PT,SE
53922,151208,Laercio Oliveira,null,SE
53922,160534,Lauriete,null,ES
53922,204363,Osires Damaso,null,TO
53926,141450,Hugo Leal,PSD,RJ
53926,204544,Alexandre Frota,null,SP
53926,204358,Beto Pereira,REPUBLICANOS,MS
53926,204397,Boca Aberta,null,PR
53926,204487,Capitão Wagner,null,CE
53926,204454,Daniel Silveira,null,RJ
53926,204459,Daniela do Waguinho,REPUBLICANOS,RJ
53926,92346,Eduardo Bolsonaro,null,SP
53926,141422,Efraim Filho,null,PB
53926,204484,General Peternelli,null,SP
53926,204513,Guiga Peixoto,null,SP
53926,204556,Marcelo Ramos,null,AM
53926,150418,Márcio Marinho,REPUBLICANOS,BA
53926,90201,Pedro Augusto Bezerra,null,CE
53926,73801,Renildo Calheiros,PCdoB,PE
53926,204366,Rodrigo Coelho,null,SC
53927,160553,Antonio Brito,PSD,BA
53927,141398,Carlos Zarattini,PT,SP
53927,204476,Chiquinho Brazão,null,RJ
53927,178928,Christiane de Souza Yared,null,PR
53927,204351,Dr. Luiz Ovando,PP,MS
53927,178986,Nilto Tatto,PT,SP
53927,194260,Nivaldo Albuquerque,null,AL
53927,178912,Pedro Cunha Lima,null,PB
53927,160604,Pedro Uczai,PT,SC
53927,204524,Pinheirinho,PP,MG
53927,178951,Rafael Motta,null,RN
53927,73788,Ricardo Barros,PP,PR
53927,204530,Rodrigo Agostinho,null,SP
53927,178930,Roman,null,PR
53927,178947,Sóstenes Cavalcante,PL,RJ
53927,204483,Vilson da Fetaemg,null,MG
53928,160600,Arthur Oliveira Maia,UNIÃO,BA
53928,178876,Célio Silveira,MDB,GO
53928,141408,Cleber Verde,MDB,MA
53928,74467,Damião Feliciano,UNIÃO,PB
53928,204454,Daniel Silveira,null,RJ
53928,134812,Edmilson Rodrigues,null,PA
53928,204447,Flordelis,null,RJ
53928,74419,Gonzaga Patriota,null,PE
53928,178981,Herculano Passos,null,SP
53928,178970,João Daniel,PT,SE
53928,178910,Joaquim Passarinho,PL,PA
53928,204558,Marcelo Nilo,REPUBLICANOS,BA
53928,171617,Paulão,PT,AL
53928,204530,Rodrigo Agostinho,null,SP
53928,204480,Rogério Correia,PT,MG
53928,178874,Sergio Vidigal,null,ES
53928,160592,Zeca Dirceu,PT,PR
53933,178881,Aluisio Mendes,REPUBLICANOS,MA
53933,204515,André Janones,REDE,MG
53933,178829,Capitão Augusto,PL,SP
53933,141421,Eduardo da Fonte,PP,PE
53933,178981,Herculano Passos,null,SP
53933,98057,Lafayette de Andrada,PL,MG
53933,178956,Mariana Carvalho,null,RO
53933,178921,Sebastião Oliveira,null,PE
53933,197438,Tito,null,BA
53933,160518,Weliton Prado,SOLIDARIEDADE,MG
53934,178983,Marcio Alvino,PL,SP
53934,178972,Alex Manente,CIDADANIA,SP
53934,74459,Átila Lira,null,PI
53934,141398,Carlos Zarattini,PT,SP
53934,143632,Domingos Neto,PSD,CE
53934,160758,Domingos Sávio,PL,MG
53934,74655,Eduardo Barbosa,null,MG
53934,141431,Fernando Coelho Filho,UNIÃO,PE
53934,204381,Luis Miranda,null,DF
53934,92776,Stefano Aguiar,PSD,MG
53934,160610,Valmir Assunção,PT,BA
53935,204356,Amaro Neto,PP,ES
53935,159237,Assis Carvalho,null,PI
53935,160512,Aureo Ribeiro,SOLIDARIEDADE,RJ
53935,204499,Cássio Andrade,null,PA
53935,141408,Cleber Verde,MDB,MA
53935,74467,Damião Feliciano,UNIÃO,PB
53935,92346,Eduardo Bolsonaro,null,SP
53935,115746,Gelson Azevedo,null,RJ
53935,178909,Hélio Leite,null,PA
53935,74273,Jefferson Campos,PL,SP
53935,74161,Reginaldo Lopes,PT,MG
53935,197438,Tito,null,BA
53935,204463,Wladimir Garotinho,null,RJ
53936,178836,Alan Rick,null,AC
53936,160541,Arthur Lira,PP,AL
53936,141335,Beto Faro,null,PA
53936,74467,Damião Feliciano,UNIÃO,PB
53936,204451,Delegado Antônio Furtado,null,RJ
53936,160575,Erika Kokay,PT,DF
53936,171623,Fabio Reis,PSD,SE
53936,141431,Fernando Coelho Filho,UNIÃO,PE
53936,141516,Paulo Abi-Ackel,PSDB,MG
53936,178861,Ronaldo Carletto,null,BA
53936,160518,Weliton Prado,SOLIDARIEDADE,MG
53937,178833,Alexandre Serfiotis,null,RJ
53937,159237,Assis Carvalho,null,PI
53937,160512,Aureo Ribeiro,SOLIDARIEDADE,RJ
53937,178924,Capitão Fábio Abreu,null,PI
53937,204370,Célio Moura,null,TO
53937,178928,Christiane de Souza Yared,null,PR
53937,204439,Dr. Leonardo,null,MT
53937,204494,Fred Costa,PRD,MG
53937,160669,Genecias Noronha,null,CE
53937,141450,Hugo Leal,PSD,RJ
53937,74554,José Rocha,UNIÃO,BA
53937,74158,Mário Heringer,PDT,MG
53937,178985,Miguel Lombardi,PL,SP
53937,178896,Newton Cardoso Jr,MDB,MG
53937,204441,Otoni de Paula,PSD,RJ
53937,204383,Professor Israel Batista,null,DF
53937,73808,Sérgio Brito,PSD,BA
53937,204438,Sergio Toledo,null,AL
53937,92776,Stefano Aguiar,PSD,MG
53915,160545,Alexandre Leite,UNIÃO,SP
53915,141411,Dagoberto Nogueira,PP,MS
53915,132504,Enio Verri,null,PR
53915,160669,Genecias Noronha,null,CE
53915,74270,Gilberto Nascimento,PSD,SP
53915,204576,João Roma,null,BA
53915,74585,Lincoln Portela,PL,MG
53915,204471,Mara Rocha,null,AC
53915,76874,Marcelo Freixo,null,RJ
53915,204506,Marcos Pereira,REPUBLICANOS,SP
53915,141488,Paulo Teixeira,PT,SP
53915,197438,Tito,null,BA
53924,178833,Alexandre Serfiotis,null,RJ
53924,178881,Aluisio Mendes,REPUBLICANOS,MA
53924,178963,Covatti Filho,null,RS
53924,74060,Daniel Almeida,PCdoB,BA
53924,141428,Fábio Faria,null,RN
53924,178842,Jhc,null,AL
53924,178858,Mário Negromonte Jr.,PSB,BA
53924,178997,Moses Rodrigues,UNIÃO,CE
53924,178986,Nilto Tatto,PT,SP
53924,160558,Paulo Freire Costa,PL,SP
53924,160653,Roberto de Lucena,null,SP
53924,204385,Valdevan Noventa,null,SE
53914,178993,Carlos Henrique Gaguim,UNIÃO,TO
53914,178876,Célio Silveira,MDB,GO
53914,160575,Erika Kokay,PT,DF
53914,152605,Glauber Braga,null,RJ
53914,112437,João Marcelo Souza,null,MA
53914,204576,João Roma,null,BA
53914,160534,Lauriete,null,ES
53914,171619,Margarida Salomão,null,MG
53914,204390,Professor Alcides,PSDB,GO
53914,204530,Rodrigo Agostinho,null,SP
53914,178945,Rosangela Gomes,REPUBLICANOS,RJ
53914,204557,Sidney Leite,PSD,AM
53914,178947,Sóstenes Cavalcante,PL,RJ
53920,204356,Amaro Neto,PP,ES
53920,204515,André Janones,REDE,MG
53920,204370,Célio Moura,null,TO
53920,74467,Damião Feliciano,UNIÃO,PB
53920,160588,Diego Andrade,PSD,MG
53920,178969,Fábio Mitidieri,null,SE
53920,74270,Gilberto Nascimento,PSD,SP
53920,160673,Giovani Cherini,PL,RS
53920,178954,Lucio Mosquini,PL,RO
53920,204432,Marina Santos,null,PI
53921,178972,Alex Manente,CIDADANIA,SP
53921,141391,Arnaldo Jardim,CIDADANIA,SP
53921,178929,Diego Garcia,REPUBLICANOS,PR
53921,160587,Fábio Trad,null,MS
53921,141434,Flaviano Melo,null,AC
53921,74079,José Priante,MDB,PA
53921,151208,Laercio Oliveira,null,SE
53921,178983,Marcio Alvino,PL,SP
53921,74749,Mauro Lopes,null,MG
53921,160639,Professora Dorinha Seabra Rezende,null,TO
53921,204399,Schiavinato,null,PR
53917,136811,Afonso Hamm,PP,RS
53917,178836,Alan Rick,null,AC
53917,164360,Carmen Zanotto,null,SC
53917,74537,Claudio Cajado,PP,BA
53917,204450,Doutor Luizinho,PP,RJ
53917,204482,Euclydes Pettersen,null,MG
53917,204465,Haroldo Cathedral,null,RR
53917,112437,João Marcelo Souza,null,MA
53917,204555,José Ricardo,null,AM
53917,204536,Kim Kataguiri,MISSÃO,SP
53917,178931,Luciano Ducci,PSB,PR
53917,204526,Luiz Philippe de Orleans e Bragança,PL,SP
53917,146788,Marcelo Aro,null,MG
53917,178895,Misael Varella,PSD,MG
53917,204441,Otoni de Paula,PSD,RJ
53917,204377,Paula Belmonte,null,DF
53917,204395,Pedro Lupion,REPUBLICANOS,PR
53919,178881,Aluisio Mendes,REPUBLICANOS,MA
53919,141335,Beto Faro,null,PA
53919,160538,Bohn Gass,PT,RS
53919,74467,Damião Feliciano,UNIÃO,PB
53919,204439,Dr. Leonardo,null,MT
53919,74655,Eduardo Barbosa,null,MG
53919,115746,Gelson Azevedo,null,RJ
53919,74398,Maria do Rosário,PT,RS
53919,141508,Mauro Nazif,null,RO
53919,154178,Milton Vieira,REPUBLICANOS,SP
53919,73486,Pompeo de Mattos,PDT,RS
53919,160655,Ricardo Izar,null,SP
53919,73466,Rubens Bueno,null,PR
53919,74371,Rubens Otoni,PT,GO
53919,178947,Sóstenes Cavalcante,PL,RJ
53919,160976,Tiririca,PSD,SP
53919,197438,Tito,null,BA
53919,204478,Vinicius Farah,null,RJ
53904,178927,Aliel Machado,PV,PR
53904,204487,Capitão Wagner,null,CE
53904,178928,Christiane de Souza Yared,null,PR
53904,204518,Dr. Frederico,PRD,MG
53904,204541,Eduardo Bismarck,PV,CE
53904,160575,Erika Kokay,PT,DF
53904,72442,Felipe Carreras,PSB,PE
53904,204392,Francisco Jr.,null,GO
53904,74156,Leonardo Monteiro,PT,MG
53904,178987,Orlando Silva,PCdoB,SP
53904,160601,Pr. Marco Feliciano,PL,SP
53906,178972,Alex Manente,CIDADANIA,SP
53906,204551,Bosco Saraiva,null,AM
53906,160588,Diego Andrade,PSD,MG
53906,72442,Felipe Carreras,PSB,PE
53906,178909,Hélio Leite,null,PA
53906,160570,Jerônimo Goergen,null,RS
53906,178970,João Daniel,PT,SE
53906,74156,Leonardo Monteiro,PT,MG
53906,178843,Marx Beltrão,PP,AL
53906,204366,Rodrigo Coelho,null,SC
53906,160635,Ruy Carneiro,PODE,PB
53906,195866,Vaidon Oliveira,null,CE
53908,178927,Aliel Machado,PV,PR
53908,178993,Carlos Henrique Gaguim,UNIÃO,TO
53908,204380,Celina Leão,null,DF
53908,178876,Célio Silveira,MDB,GO
53908,204476,Chiquinho Brazão,null,RJ
53908,204462,Chris Tonietto,PL,RJ
53908,204371,Felipe Rigoni,null,ES
53908,204508,Igor Timo,PSD,MG
53908,205550,Jorge Braz,REPUBLICANOS,RJ
53908,160619,José Nunes,null,BA
53908,204497,Júnior Ferrari,PSD,PA
53908,204404,Lucas Redecker,PSD,RS
53908,204485,Luiz Carlos Motta,PL,SP
53908,160535,Marcon,PT,RS
53908,204506,Marcos Pereira,REPUBLICANOS,SP
53908,74159,Odair Cunha,PT,MG
53908,73943,Perpétua Almeida,null,AC
53908,204366,Rodrigo Coelho,null,SC
53908,74371,Rubens Otoni,PT,GO
53908,178952,Walter Alves,null,RN
53910,204487,Capitão Wagner,null,CE
53910,141417,Edio Lopes,null,RR
53910,171623,Fabio Reis,PSD,SE
53910,73460,Gustavo Fruet,null,PR
53910,204536,Kim Kataguiri,MISSÃO,SP
53910,204404,Lucas Redecker,PSD,RS
53910,219585,Marco Brasil,null,PR
53910,204566,Marreca Filho,null,MA
53910,204415,Nereu Crispim,null,RS
53910,73463,Osmar Serraglio,null,PR
53910,143084,Tiago Dimas,PODE,TO
53911,204544,Alexandre Frota,null,SP
53911,204356,Amaro Neto,PP,ES
53911,73696,Angela Amin,null,SC
53911,160512,Aureo Ribeiro,SOLIDARIEDADE,RJ
53911,204551,Bosco Saraiva,null,AM
53911,73441,Celso Russomanno,REPUBLICANOS,SP
53911,204510,Franco Cartafina,null,MG
53911,160673,Giovani Cherini,PL,RS
53911,107283,Gleisi Hoffmann,PT,PR
53911,178832,Leandre,PSD,PR
53911,204543,Luiz Flávio Gomes,null,SP
53911,204556,Marcelo Ramos,null,AM
53911,178983,Marcio Alvino,PL,SP
53911,179001,Márcio Biolchi,MDB,RS
53911,160558,Paulo Freire Costa,PL,SP
53911,178951,Rafael Motta,null,RN
53911,74283,Vicentinho,null,SP
53912,178836,Alan Rick,null,AC
53912,204356,Amaro Neto,PP,ES
53912,204380,Celina Leão,null,DF
53912,178964,Heitor Schuch,PSD,RS
53912,160619,José Nunes,null,BA
53912,74299,Leônidas Cristino,null,CE
53912,92102,Leur Lomanto Júnior,UNIÃO,BA
53912,204418,Luizão Goulart,null,PR
53912,178997,Moses Rodrigues,UNIÃO,CE
53912,141523,Raul Henry,null,PE
53912,178989,Renata Abreu,PODE,SP
53912,178921,Sebastião Oliveira,null,PE
53912,204557,Sidney Leite,PSD,AM
53912,204466,Tereza Nelma,null,AL
53913,74090,Átila Lins,PSD,AM
53913,160512,Aureo Ribeiro,SOLIDARIEDADE,RJ
53913,204352,Camilo Capiberibe,null,AP
53913,178969,Fábio Mitidieri,null,SE
53913,160510,Luis Tibé,null,MG
53913,81055,Márcio Jerry,PCdoB,MA
53913,74749,Mauro Lopes,null,MG
53913,160635,Ruy Carneiro,PODE,PB
53913,178874,Sergio Vidigal,null,ES
53916,160512,Aureo Ribeiro,SOLIDARIEDADE,RJ
53916,178962,Carlos Gomes,REPUBLICANOS,RS
53916,141398,Carlos Zarattini,PT,SP
53916,178966,Geovania de Sá,PSDB,SC
53916,204456,Gutemberg Reis,MDB,RJ
53916,160674,Hugo Motta,REPUBLICANOS,PB
53916,67138,Iracema Portella,null,PI
53916,160570,Jerônimo Goergen,null,RS
53916,178931,Luciano Ducci,PSB,PR
53916,178858,Mário Negromonte Jr.,PSB,BA
53916,178896,Newton Cardoso Jr,MDB,MG
53916,204441,Otoni de Paula,PSD,RJ
53916,204553,Pastor Sargento Isidório,AVANTE,BA
53916,178951,Rafael Motta,null,RN
53916,178947,Sóstenes Cavalcante,PL,RJ
53900,74057,Alice Portugal,PCdoB,BA
53900,204507,Carla Zambelli,null,SP
53900,178962,Carlos Gomes,REPUBLICANOS,RS
53900,178876,Célio Silveira,MDB,GO
53900,191923,Flávio Nogueira,PT,PI
53900,204373,Hélio Costa,null,SC
53900,178910,Joaquim Passarinho,PL,PA
53900,204386,Jose Mario Schreiner,null,GO
53900,151208,Laercio Oliveira,null,SE
53900,204523,Lucas Gonzalez,null,MG
53900,204448,Luiz Antônio Corrêa,null,RJ
53900,204377,Paula Belmonte,null,DF
53900,204530,Rodrigo Agostinho,null,SP
53909,160545,Alexandre Leite,UNIÃO,SP
53909,204490,Charlles Evangelista,null,MG
53909,204476,Chiquinho Brazão,null,RJ
53909,204462,Chris Tonietto,PL,RJ
53909,204371,Felipe Rigoni,null,ES
53909,204392,Francisco Jr.,null,GO
53909,204491,Gilberto Abramo,REPUBLICANOS,MG
53909,204508,Igor Timo,PSD,MG
53909,204522,Marco Bertaiolli,null,SP
53909,204573,Otto Alencar Filho,null,BA
53909,160556,Padre João,PT,MG
53909,204529,Policial Katia Sastre,null,SP
53909,204446,Professor Joziel,null,RJ
53909,178925,Rejane Dias,null,PI
53909,204505,Vavá Martins,null,PA
53893,160527,Aguinaldo Ribeiro,PP,PB
53893,178975,Baleia Rossi,MDB,SP
53893,178929,Diego Garcia,REPUBLICANOS,PR
53893,74079,José Priante,MDB,PA
53893,74398,Maria do Rosário,PT,RS
53893,178997,Moses Rodrigues,UNIÃO,CE
53893,204384,Ney Leprevost,null,PR
53893,204467,Professora Rosa Neide,null,MT
53893,160653,Roberto de Lucena,null,SP
53893,74043,Wellington Roberto,PSD,PB
53899,160553,Antonio Brito,PSD,BA
53899,178881,Aluisio Mendes,REPUBLICANOS,MA
53899,74090,Átila Lins,PSD,AM
53899,204561,Bira do Pindaré,null,MA
53899,204504,Cezinha de Madureira,PL,SP
53899,204476,Chiquinho Brazão,null,RJ
53899,204351,Dr. Luiz Ovando,PP,MS
53899,207309,Enéias Reis,null,MG
53899,141428,Fábio Faria,null,RN
53899,178966,Geovania de Sá,PSDB,SC
53899,141450,Hugo Leal,PSD,RJ
53899,204469,Manuel Marcos,null,AC
53899,141488,Paulo Teixeira,PT,SP
53899,141523,Raul Henry,null,PE
53899,177282,Subtenente Gonzaga,null,MG
53899,204466,Tereza Nelma,null,AL
53905,74057,Alice Portugal,PCdoB,BA
53905,204423,André Ferreira,PL,PE
53905,159237,Assis Carvalho,null,PI
53905,204487,Capitão Wagner,null,CE
53905,204380,Celina Leão,null,DF
53905,116379,Darci de Matos,null,SC
53905,204451,Delegado Antônio Furtado,null,RJ
53905,204569,Delegado Pablo,null,AM
53905,160758,Domingos Sávio,PL,MG
53905,68720,Fábio Henrique,null,SE
53905,204546,Joice Hasselmann,null,SP
53905,160510,Luis Tibé,null,MG
53905,178956,Mariana Carvalho,null,RO
53905,204383,Professor Israel Batista,null,DF
53918,204503,Alexandre Padilha,null,SP
53918,204451,Delegado Antônio Furtado,null,RJ
53918,204392,Francisco Jr.,null,GO
53918,204494,Fred Costa,PRD,MG
53918,204435,Jesus Sérgio,null,AC
53918,154178,Milton Vieira,REPUBLICANOS,SP
53918,74159,Odair Cunha,PT,MG
53918,204567,Raimundo Costa,PSD,BA
53918,204362,Ricardo Guidi,PL,SC
53918,92776,Stefano Aguiar,PSD,MG
53918,178863,Uldurico Junior,null,BA
53918,141553,Vanderlei Macris,null,SP
53918,178952,Walter Alves,null,RN
53907,136811,Afonso Hamm,PP,RS
53907,204501,Alencar Santana,PT,SP
53907,160545,Alexandre Leite,UNIÃO,SP
53907,73696,Angela Amin,null,SC
53907,93083,Cacá Leão,null,BA
53907,178924,Capitão Fábio Abreu,null,PI
53907,204355,Da Vitoria,PP,ES
53907,204434,Dra. Vanda Milani,null,AC
53907,178953,Expedito Netto,null,RO
53907,178964,Heitor Schuch,PSD,RS
53907,112437,João Marcelo Souza,null,MA
53907,204468,Joenia Wapichana,null,RR
53907,204372,Julio Cesar Ribeiro,REPUBLICANOS,DF
53907,178843,Marx Beltrão,PP,AL
53907,204415,Nereu Crispim,null,RS
53907,160642,Pastor Eurico,PSDB,PE
53907,178930,Roman,null,PR
53907,74371,Rubens Otoni,PT,GO
53907,204416,Sanderson,PL,RS
53901,204507,Carla Zambelli,null,SP
53901,141405,Celso Maldaner,null,SC
53901,73586,Júlio Delgado,null,MG
53901,92102,Leur Lomanto Júnior,UNIÃO,BA
53901,178931,Luciano Ducci,PSB,PR
53901,204556,Marcelo Ramos,null,AM
53901,204475,Ottaci Nascimento,null,RR
53901,160651,Rogério Peninha Mendonça,null,SC
53901,204438,Sergio Toledo,null,AL
53901,204478,Vinicius Farah,null,RJ
53898,109429,Benes Leocádio,UNIÃO,RN
53898,204388,Bibo Nunes,PL,RS
53898,141405,Celso Maldaner,null,SC
53898,74060,Daniel Almeida,PCdoB,BA
53898,204459,Daniela do Waguinho,REPUBLICANOS,RJ
53898,81297,Dra. Soraya Manato,null,ES
53898,74273,Jefferson Campos,PL,SP
53898,204563,Josimar Maranhãozinho,null,MA
53898,160639,Professora Dorinha Seabra Rezende,null,TO
53898,141523,Raul Henry,null,PE
53898,204530,Rodrigo Agostinho,null,SP
53898,141555,Vinicius Carvalho,PL,SP
53894,74052,Bosco Costa,null,SE
53894,204546,Joice Hasselmann,null,SP
53894,154178,Milton Vieira,REPUBLICANOS,SP
53894,178945,Rosangela Gomes,REPUBLICANOS,RJ
53894,177282,Subtenente Gonzaga,null,MG
53895,160541,Arthur Lira,PP,AL
53895,160600,Arthur Oliveira Maia,UNIÃO,BA
53895,109429,Benes Leocádio,UNIÃO,RN
53895,74052,Bosco Costa,null,SE
53895,141417,Edio Lopes,null,RR
53895,204527,Geninho Zuliani,null,SP
53895,160674,Hugo Motta,REPUBLICANOS,PB
53895,160570,Jerônimo Goergen,null,RS
53895,74158,Mário Heringer,PDT,MG
53895,178912,Pedro Cunha Lima,null,PB
53895,74161,Reginaldo Lopes,PT,MG
53895,74356,Silas Câmara,null,AM
53895,74283,Vicentinho,null,SP
53897,69871,Bacelar,PV,BA
53897,204490,Charlles Evangelista,null,MG
53897,204476,Chiquinho Brazão,null,RJ
53897,204392,Francisco Jr.,null,GO
53897,178970,João Daniel,PT,SE
53897,204472,José Medeiros,PL,MT
53897,204520,Junio Amaral,PL,MG
53897,160604,Pedro Uczai,PT,SC
53897,178947,Sóstenes Cavalcante,PL,RJ
53897,137070,Vicentinho Júnior,PSDB,TO
53902,141405,Celso Maldaner,null,SC
53902,204477,Felício Laterça,null,RJ
53902,122974,Pedro Lucas Fernandes,UNIÃO,MA
53902,160635,Ruy Carneiro,PODE,PB
53902,178874,Sergio Vidigal,null,ES
53902,178863,Uldurico Junior,null,BA
53887,178882,André Fufuca,PP,MA
53887,160553,Antonio Brito,PSD,BA
53887,204358,Beto Pereira,REPUBLICANOS,MS
53887,141513,Bilac Pinto,null,MG
53887,178928,Christiane de Souza Yared,null,PR
53887,143632,Domingos Neto,PSD,CE
53887,204481,Dr. Jaziel,PL,CE
53887,92346,Eduardo Bolsonaro,null,SP
53887,171623,Fabio Reis,PSD,SE
53887,178873,Helder Salomão,PT,ES
53887,151208,Laercio Oliveira,null,SE
53887,178931,Luciano Ducci,PSB,PR
53887,204529,Policial Katia Sastre,null,SP
53887,74161,Reginaldo Lopes,PT,MG
53887,204362,Ricardo Guidi,PL,SC
53887,178887,Rubens Pereira Júnior,PT,MA
53887,178874,Sergio Vidigal,null,ES
53887,160632,Zé Silva,UNIÃO,MG
53888,74057,Alice Portugal,PCdoB,BA
53888,204353,Aline Gurgel,UNIÃO,AP
53888,204515,André Janones,REDE,MG
53888,204374,Bia Kicis,PL,DF
53888,204561,Bira do Pindaré,null,MA
53888,204510,Franco Cartafina,null,MG
53888,204527,Geninho Zuliani,null,SP
53888,204391,José Nelto,UNIÃO,GO
53888,204536,Kim Kataguiri,MISSÃO,SP
53888,194260,Nivaldo Albuquerque,null,AL
53888,193726,Paulo Eduardo Martins,null,PR
53888,204383,Professor Israel Batista,null,DF
53888,160653,Roberto de Lucena,null,SP
53888,160651,Rogério Peninha Mendonça,null,SC
53888,178961,Shéridan,null,RR
53888,204519,Tiago Mitraud,null,MG
53889,160559,Alceu Moreira,MDB,RS
53889,204414,Aroldo Martins,null,PR
53889,178975,Baleia Rossi,MDB,SP
53889,164360,Carmen Zanotto,null,SC
53889,204496,Celso Sabino,PDT,PA
53889,204392,Francisco Jr.,null,GO
53889,74419,Gonzaga Patriota,null,PE
53889,198197,Greyce Elias,AVANTE,MG
53889,204539,Hercílio Coelho Diniz,MDB,MG
53889,219592,Lucas Follador,null,RO
53889,160535,Marcon,PT,RS
53889,73692,Osmar Terra,PL,RS
53889,141516,Paulo Abi-Ackel,PSDB,MG
53889,141488,Paulo Teixeira,PT,SP
53889,141523,Raul Henry,null,PE
53889,178887,Rubens Pereira Júnior,PT,MA
53889,92776,Stefano Aguiar,PSD,MG
53892,204516,Alexis Fonteyne,null,SP
53892,133439,André Figueiredo,PDT,CE
53892,141391,Arnaldo Jardim,CIDADANIA,SP
53892,204412,Dr. Zacharias Calil,UNIÃO,GO
53892,204541,Eduardo Bismarck,PV,CE
53892,204552,Eduardo Braide,null,MA
53892,204392,Francisco Jr.,null,GO
53892,67138,Iracema Portella,null,PI
53892,74158,Mário Heringer,PDT,MG
53892,204453,Natália Bonavides,PT,RN
53892,178921,Sebastião Oliveira,null,PE
53892,178992,Vitor Lippi,PSD,SP
53890,121948,Adriano do Baldy,PP,GO
53890,204549,AJ Albuquerque,PP,CE
53890,204544,Alexandre Frota,null,SP
53890,204515,André Janones,REDE,MG
53890,160541,Arthur Lira,PP,AL
53890,141408,Cleber Verde,MDB,MA
53890,204376,Coronel Armando,null,SC
53890,116379,Darci de Matos,null,SC
53890,204392,Francisco Jr.,null,GO
53890,160669,Genecias Noronha,null,CE
53890,204473,General Girão,PL,RN
53890,74419,Gonzaga Patriota,null,PE
53890,198197,Greyce Elias,AVANTE,MG
53890,204539,Hercílio Coelho Diniz,MDB,MG
53890,151208,Laercio Oliveira,null,SE
53890,74585,Lincoln Portela,PL,MG
53890,76874,Marcelo Freixo,null,RJ
53890,160651,Rogério Peninha Mendonça,null,SC
53845,141405,CELSO MALDANER,null,SC
53845,178930,EVANDRO ROMAN,null,PR
53845,160677,FRANCISCO FLORIANO,null,RJ
53845,141500,MARCOS MONTES,null,MG
53845,178868,ODORICO MONTEIRO,null,CE
53845,160639,PROFESSORA DORINHA SEABRA REZENDE,null,TO
53845,160613,SIBÁ MACHADO,null,AC
53845,178913,VENEZIANO VITAL DO RÊGO,null,PB
53845,178952,WALTER ALVES,null,RN
53845,178889,ZÉ CARLOS,null,MA
53857,74471,ANDRÉ DE PAULA,null,PE
53857,160602,ARNALDO JORDY,null,PA
53857,74833,AROLDE DE OLIVEIRA,null,RJ
53857,73655,AUGUSTO CARVALHO,null,DF
53857,160665,AUGUSTO COUTINHO,REPUBLICANOS,PE
53857,178924,CAPITÃO FÁBIO ABREU,null,PI
53857,62881,DANILO FORTE,PP,CE
53857,178979,FLORIANO PESARO,null,SP
53857,141450,HUGO LEAL,PSD,RJ
53857,178885,JUNIOR MARRECA,null,MA
53857,74254,LEONARDO PICCIANI,null,RJ
53857,178997,MOSES RODRIGUES,UNIÃO,CE
53857,73781,NELSON MEURER,null,PR
53857,141560,WALTER IHOSHI,null,SP
53844,178972,ALEX MANENTE,CIDADANIA,SP
53844,159237,ASSIS CARVALHO,null,PI
53844,141513,BILAC PINTO,null,MG
53844,178958,CARLOS ANDRADE,null,RR
53844,178962,CARLOS GOMES,REPUBLICANOS,RS
53844,204651,FREITAS DO PT,null,TO
53844,74317,JÚLIO CESAR,PSD,PI
53844,74856,LAURA CARNEIRO,PSD,RJ
53844,73778,LUIZ CARLOS HAULY,PODE,PR
53844,150418,MÁRCIO MARINHO,REPUBLICANOS,BA
53844,178984,MIGUEL HADDAD,null,SP
53844,160641,PROFESSORA MARCIVANIA,PCdoB,AP
53844,141531,RODRIGO DE CASTRO,UNIÃO,MG
