tipo_evento,id_deputado,nome_deputado,presencas_confirmadas,total_eventos_tipo,taxa_presenca_perc
Seminário,160642,Pastor Eurico,1,20,5
Seminário,160518,Weliton Prado,1,20,5
Seminário,220536,Zé Haroldo Cathedral,1,20,5
Seminário,180214,Pastor Diniz,1,20,5
Seminário,220687,Márcio Honaiser,1,20,5
Seminário,220598,Tarcísio Motta,1,20,5
Seminário,210989,Bruno Farias,1,20,5
Seminário,204444,Helio Lopes,1,20,5
Seminário,160601,Pr. Marco Feliciano,1,20,5
Seminário,141533,Rodrigo Rollemberg,1,20,5
Seminário,220715,Amom Mandel,1,20,5
Seminário,204441,Otoni de Paula,1,20,5
Seminário,160558,Paulo Freire Costa,1,20,5
Seminário,204473,General Girão,1,20,5
Seminário,141555,Vinicius Carvalho,1,20,5
Seminário,160569,Waldenor Pereira,1,20,5
Seminário,220667,Pedro Campos,1,20,5
Seminário,204379,Acácio Favacho,1,20,5
Seminário,92699,Fernando Monteiro,1,20,5
Seminário,220607,Max Lemos,1,20,5
Seminário,204364,Eli Borges,1,20,5
Seminário,220650,Paulo Alexandre Barbosa,1,20,5
Seminário,178929,Diego Garcia,1,20,5
Seminário,220540,Duda Ramos,1,20,5
Seminário,178986,Nilto Tatto,1,20,5
Seminário,220688,Dr. Francisco,1,20,5
Seminário,160592,Zeca Dirceu,1,20,5
Seminário,160604,Pedro Uczai,1,20,5
Seminário,160512,Aureo Ribeiro,1,20,5
Seminário,220646,Felipe Becari,1,20,5
Seminário,204419,Glaustin da Fokus,1,20,5
Seminário,160629,Romero Rodrigues,1,20,5
Seminário,220618,Sargento Portugal,1,20,5
Seminário,220584,Murilo Galdino,1,20,5
Seminário,220597,Thiago Flores,1,20,5
Seminário,74270,Gilberto Nascimento,1,20,5
Seminário,74299,Leônidas Cristino,1,20,5
Seminário,220530,Messias Donato,1,20,5
Seminário,74374,Geraldo Resende,1,20,5
Seminário,220621,Sargento Gonçalves,1,20,5
Seminário,204559,Zé Neto,1,20,5
Seminário,81055,Márcio Jerry,1,20,5
Seminário,152605,Glauber Braga,1,20,5
Seminário,220663,Eriberto Medeiros,1,20,5
Seminário,74041,Luiz Couto,1,20,5
Seminário,73531,Ivan Valente,1,20,5
Seminário,220606,Reimont,1,20,5
Seminário,220615,Pastor Henrique Vieira,1,20,5
Seminário,220686,Duarte Jr.,1,20,5
Seminário,220626,Rafael Simoes,1,20,5
Reunião Deliberativa,214694,Jorge Goetten,13,273,4.8
Audiência Pública,204480,Rogério Correia,6,126,4.8
Audiência Pública,220572,Marussa Boldrin,6,126,4.8
Audiência Pública,62881,Danilo Forte,6,126,4.8
Audiência Pública,220566,Lêda Borges,6,126,4.8
Reunião Deliberativa,204411,Filipe Barros,13,273,4.8
Audiência Pública,220667,Pedro Campos,6,126,4.8
Audiência Pública,74041,Luiz Couto,6,126,4.8
Reunião Deliberativa,162332,Luiz Nishimori,13,273,4.8
Audiência Pública,204536,Kim Kataguiri,6,126,4.8
Audiência Pública,220577,Augusto Puppio,6,126,4.8
Audiência Pública,220628,Mauricio do Vôlei,6,126,4.8
Reunião Deliberativa,204367,Daniel Freitas,13,273,4.8
Reunião Deliberativa,74317,Júlio Cesar,13,273,4.8
Audiência Pública,66385,Julio Arcoverde,6,126,4.8
Reunião Deliberativa,220580,Professora Goreth,13,273,4.8
Audiência Pública,204441,Otoni de Paula,6,126,4.8
Reunião Deliberativa,220582,Daniel Barbosa,13,273,4.8
Reunião Deliberativa,220639,Guilherme Boulos,13,273,4.8
Audiência Pública,74060,Daniel Almeida,6,126,4.8
Audiência Pública,220530,Messias Donato,6,126,4.8
Reunião Deliberativa,74467,Damião Feliciano,13,273,4.8
Audiência Pública,220584,Murilo Galdino,6,126,4.8
Reunião Deliberativa,178860,Paulo Azi,13,273,4.8
Audiência Pública,204520,Junio Amaral,6,126,4.8
Reunião Deliberativa,220589,Eduardo Velloso,13,273,4.8
Audiência Pública,204423,André Ferreira,6,126,4.8
Audiência Pública,220538,Albuquerque,6,126,4.8
Audiência Pública,160558,Paulo Freire Costa,6,126,4.8
Audiência Pública,220536,Zé Haroldo Cathedral,6,126,4.8
Reunião Deliberativa,141398,Carlos Zarattini,13,273,4.8
Audiência Pública,74848,Jandira Feghali,6,126,4.8
Audiência Pública,220583,Delegado Fabio Costa,6,126,4.8
Reunião Deliberativa,74784,Luiza Erundina,13,273,4.8
Audiência Pública,220549,Any Ortiz,6,126,4.8
Audiência Pública,204372,Julio Cesar Ribeiro,6,126,4.8
Reunião Deliberativa,220650,Paulo Alexandre Barbosa,13,273,4.8
Reunião Deliberativa,220655,Mario Frias,13,273,4.8
Audiência Pública,220687,Márcio Honaiser,6,126,4.8
Reunião Deliberativa,204489,Robério Monteiro,13,273,4.8
Reunião Deliberativa,163321,Ronaldo Nogueira,13,273,4.8
Audiência Pública,220554,Alexandre Lindenmeyer,6,126,4.8
Reunião Deliberativa,160599,Dimas Fabiano,13,273,4.8
Audiência Pública,81055,Márcio Jerry,6,126,4.8
Reunião Deliberativa,204550,Júnior Mano,13,273,4.8
Reunião Deliberativa,160552,Danrlei de Deus Hinterholz,13,273,4.8
Audiência Pública,74161,Reginaldo Lopes,6,126,4.8
Audiência Pública,220539,Defensor Stélio Dener,6,126,4.8
Reunião Deliberativa,204498,Olival Marques,13,273,4.8
Reunião Deliberativa,178997,Moses Rodrigues,13,273,4.8
Audiência Pública,204398,Felipe Francischini,6,126,4.8
Audiência Pública,204364,Eli Borges,6,126,4.8
Audiência Pública,72442,Felipe Carreras,6,126,4.8
Mesa Redonda,178954,Lucio Mosquini,1,22,4.5
Mesa Redonda,220685,Paulo Litro,1,22,4.5
Mesa Redonda,178832,Leandre,1,22,4.5
Mesa Redonda,204407,Fernanda Melchionna,1,22,4.5
Mesa Redonda,220671,Dilvanda Faro,1,22,4.5
Mesa Redonda,220581,Luciano Amaral,1,22,4.5
Mesa Redonda,220571,Daniel Agrobom,1,22,4.5
Mesa Redonda,220672,Henderson Pinto,1,22,4.5
Mesa Redonda,161550,Emidinho Madeira,1,22,4.5
Mesa Redonda,220558,Zé Trovão,1,22,4.5
Mesa Redonda,220708,Gabriel Nunes,1,22,4.5
Mesa Redonda,98148,Cobalchini,1,22,4.5
Mesa Redonda,141480,Lázaro Botelho,1,22,4.5
Mesa Redonda,220626,Rafael Simoes,1,22,4.5
Mesa Redonda,204464,Talíria Petrone,1,22,4.5
Mesa Redonda,74299,Leônidas Cristino,1,22,4.5
Mesa Redonda,204395,Pedro Lupion,1,22,4.5
Mesa Redonda,220595,Coronel Fernanda,1,22,4.5
Mesa Redonda,220574,Cabo Gilberto Silva,1,22,4.5
Mesa Redonda,204412,Dr. Zacharias Calil,1,22,4.5
Mesa Redonda,160575,Erika Kokay,1,22,4.5
Mesa Redonda,178931,Luciano Ducci,1,22,4.5
Mesa Redonda,220542,Alexandre Guimarães,1,22,4.5
Mesa Redonda,204511,David Soares,1,22,4.5
Mesa Redonda,220530,Messias Donato,1,22,4.5
Mesa Redonda,220572,Marussa Boldrin,1,22,4.5
Mesa Redonda,230762,Pastor Claudio Mariano,1,22,4.5
Mesa Redonda,220529,Gilson Daniel,1,22,4.5
Mesa Redonda,220592,Zezinho Barbary,1,22,4.5
Mesa Redonda,73768,Dilceu Sperafico,1,22,4.5
Mesa Redonda,160517,Paulo Folletto,1,22,4.5
Mesa Redonda,178835,Afonso Motta,1,22,4.5
Mesa Redonda,204528,Adriana Ventura,1,22,4.5
Mesa Redonda,220577,Augusto Puppio,1,22,4.5
Mesa Redonda,178871,Evair Vieira de Melo,1,22,4.5
Mesa Redonda,160610,Valmir Assunção,1,22,4.5
Mesa Redonda,220622,Nely Aquino,1,22,4.5
Mesa Redonda,74057,Alice Portugal,1,22,4.5
Mesa Redonda,224333,Welter,1,22,4.5
Mesa Redonda,229432,Luiz Fernando Vampiro,1,22,4.5
Mesa Redonda,220693,Roberta Roma,1,22,4.5
Mesa Redonda,178831,André Abdon,1,22,4.5
Mesa Redonda,204495,Airton Faleiro,1,22,4.5
Mesa Redonda,220631,Samuel Viana,1,22,4.5
Mesa Redonda,204449,Nelson Barbudo,1,22,4.5
Mesa Redonda,160632,Zé Silva,1,22,4.5
Mesa Redonda,220552,Zucco,1,22,4.5
Mesa Redonda,178970,João Daniel,1,22,4.5
Mesa Redonda,223128,Rodrigo Estacho,1,22,4.5
Mesa Redonda,162332,Luiz Nishimori,1,22,4.5
Mesa Redonda,220538,Albuquerque,1,22,4.5
Mesa Redonda,204567,Raimundo Costa,1,22,4.5
Mesa Redonda,221328,Adilson Barroso,1,22,4.5
Mesa Redonda,73788,Ricardo Barros,1,22,4.5
Mesa Redonda,204524,Pinheirinho,1,22,4.5
Mesa Redonda,220557,Daniela Reinehr,1,22,4.5
Mesa Redonda,230767,Rodrigo da Zaeli,1,22,4.5
Mesa Redonda,74383,Giacobo,1,22,4.5
Mesa Redonda,227660,Nitinho,1,22,4.5
Mesa Redonda,220597,Thiago Flores,1,22,4.5
Mesa Redonda,107970,Ana Paula Leão,1,22,4.5
Mesa Redonda,220687,Márcio Honaiser,1,22,4.5
Mesa Redonda,204572,Capitão Alberto Neto,1,22,4.5
Mesa Redonda,178993,Carlos Henrique Gaguim,1,22,4.5
Mesa Redonda,133810,Marcelo Moraes,1,22,4.5
Mesa Redonda,220586,Rafael Brito,1,22,4.5
Mesa Redonda,137070,Vicentinho Júnior,1,22,4.5
Mesa Redonda,66828,Fausto Pinato,1,22,4.5
Mesa Redonda,74141,Josias Gomes,1,22,4.5
Mesa Redonda,178964,Heitor Schuch,1,22,4.5
Mesa Redonda,220633,Ricardo Salles,1,22,4.5
Mesa Redonda,74095,Pauderney Avelino,1,22,4.5
Mesa Redonda,178992,Vitor Lippi,1,22,4.5
Mesa Redonda,227991,Dr Flávio,1,22,4.5
Mesa Redonda,74398,Maria do Rosário,1,22,4.5
Mesa Redonda,136811,Afonso Hamm,1,22,4.5
Mesa Redonda,160592,Zeca Dirceu,1,22,4.5
Mesa Redonda,160535,Marcon,1,22,4.5
Mesa Redonda,220546,Rodolfo Nogueira,1,22,4.5
Mesa Redonda,161440,Pezenti,1,22,4.5
Mesa Redonda,220608,Cristiane Lopes,1,22,4.5
Mesa Redonda,88256,Clodoaldo Magalhães,1,22,4.5
Mesa Redonda,166402,Magda Mofatto,1,22,4.5
Mesa Redonda,220605,Bandeira de Mello,1,22,4.5
Mesa Redonda,205476,Charles Fernandes,1,22,4.5
Reunião Deliberativa,165470,Rodrigo Valadares,12,273,4.4
Reunião Deliberativa,220586,Rafael Brito,12,273,4.4
Reunião Deliberativa,220712,Fausto Santos Jr.,12,273,4.4
Reunião Deliberativa,178910,Joaquim Passarinho,12,273,4.4
Reunião Deliberativa,204410,Luisa Canziani,12,273,4.4
Reunião Deliberativa,220712,Fausto Jr.,12,273,4.4
Reunião Deliberativa,220674,Dra. Alessandra Haber,12,273,4.4
Reunião Deliberativa,225730,Enfermeira Ana Paula,12,273,4.4
Reunião Deliberativa,220603,Dani Cunha,12,273,4.4
Reunião Deliberativa,231911,Lenir de Assis,12,273,4.4
Reunião Deliberativa,220649,Delegado da Cunha,12,273,4.4
Reunião Deliberativa,74356,Silas Câmara,12,273,4.4
Reunião Deliberativa,220677,Keniston Braga,12,273,4.4
Reunião Deliberativa,188097,Merlong Solano,12,273,4.4
Reunião Deliberativa,220597,Thiago Flores,12,273,4.4
Reunião Deliberativa,178908,Delegado Éder Mauro,12,273,4.4
Reunião Deliberativa,74270,Gilberto Nascimento,12,273,4.4
Reunião Deliberativa,220661,Matheus Noronha,12,273,4.4
Reunião Deliberativa,220628,Mauricio do Vôlei,12,273,4.4
Reunião Deliberativa,141391,Arnaldo Jardim,12,273,4.4
Reunião Deliberativa,92699,Fernando Monteiro,12,273,4.4
Reunião Deliberativa,220590,Coronel Ulysses,12,273,4.4
Reunião Deliberativa,204409,Daniel Trzeciak,12,273,4.4
Reunião Deliberativa,230765,Enfermeira Rejane,12,273,4.4
Reunião Deliberativa,141408,Cleber Verde,12,273,4.4
Reunião Deliberativa,107970,Ana Paula Leão,12,273,4.4
Reunião Deliberativa,74585,Lincoln Portela,12,273,4.4
Reunião Deliberativa,204507,Carla Zambelli,12,273,4.4
Reunião de Instalação e Eleição,204365,Gilson Marques,2,49,4.1
Reunião de Instalação e Eleição,141518,Paulinho da Força,2,49,4.1
Reunião de Instalação e Eleição,74400,Paulo Pimenta,2,49,4.1
Reunião de Instalação e Eleição,160588,Diego Andrade,2,49,4.1
Reunião de Instalação e Eleição,220600,Lebrão,2,49,4.1
Reunião de Instalação e Eleição,220592,Zezinho Barbary,2,49,4.1
Reunião de Instalação e Eleição,230764,Ivan Junior,2,49,4.1
Reunião de Instalação e Eleição,74273,Jefferson Campos,2,49,4.1
Reunião de Instalação e Eleição,74160,Patrus Ananias,2,49,4.1
Reunião de Instalação e Eleição,204398,Felipe Francischini,2,49,4.1
Reunião de Instalação e Eleição,220568,Gustavo Gayer,2,49,4.1
Reunião de Instalação e Eleição,220639,Guilherme Boulos,2,49,4.1
Reunião de Instalação e Eleição,220687,Márcio Honaiser,2,49,4.1
Reunião de Instalação e Eleição,204364,Eli Borges,2,49,4.1
Reunião de Instalação e Eleição,220686,Duarte Jr.,2,49,4.1
Reunião de Instalação e Eleição,205550,Jorge Braz,2,49,4.1
Reunião de Instalação e Eleição,74574,Paulo Magalhães,2,49,4.1
Reunião de Instalação e Eleição,74550,João Leão,2,49,4.1
Reunião de Instalação e Eleição,141487,Luiz Fernando Faria,2,49,4.1
Reunião de Instalação e Eleição,73486,Pompeo de Mattos,2,49,4.1
Reunião de Instalação e Eleição,91228,Waldemar Oliveira,2,49,4.1
Reunião de Instalação e Eleição,204358,Beto Pereira,2,49,4.1
Reunião de Instalação e Eleição,220653,Fábio Teruel,2,49,4.1
Reunião de Instalação e Eleição,178866,Luizianne Lins,2,49,4.1
Reunião de Instalação e Eleição,74317,Júlio Cesar,2,49,4.1
Reunião de Instalação e Eleição,204559,Zé Neto,2,49,4.1
Reunião de Instalação e Eleição,220661,Matheus Noronha,2,49,4.1
Reunião de Instalação e Eleição,220585,Mersinho Lucena,2,49,4.1
Reunião de Instalação e Eleição,204391,José Nelto,2,49,4.1
Reunião de Instalação e Eleição,73788,Ricardo Barros,2,49,4.1
Reunião de Instalação e Eleição,224117,Gabriel Mota,2,49,4.1
Reunião de Instalação e Eleição,220617,Murillo Gouvea,2,49,4.1
Reunião de Instalação e Eleição,204457,Juninho do Pneu,2,49,4.1
Reunião de Instalação e Eleição,74090,Átila Lins,2,49,4.1
Reunião de Instalação e Eleição,74848,Jandira Feghali,2,49,4.1
Reunião de Instalação e Eleição,73801,Renildo Calheiros,2,49,4.1
Reunião de Instalação e Eleição,160548,Jonas Donizette,2,49,4.1
Reunião de Instalação e Eleição,220534,Fred Linhares,2,49,4.1
Reunião de Instalação e Eleição,74356,Silas Câmara,2,49,4.1
Reunião de Instalação e Eleição,162067,Kiko Celeguim,2,49,4.1
Reunião de Instalação e Eleição,220544,Antonio Andrade,2,49,4.1
Reunião de Instalação e Eleição,204388,Bibo Nunes,2,49,4.1
Reunião de Instalação e Eleição,230764,Ivan Júnior,2,49,4.1
Reunião de Instalação e Eleição,141459,João Maia,2,49,4.1
Reunião de Instalação e Eleição,220610,Dr. Fernando Máximo,2,49,4.1
Reunião de Instalação e Eleição,160538,Bohn Gass,2,49,4.1
Reunião de Instalação e Eleição,214694,Jorge Goetten,2,49,4.1
Reunião de Instalação e Eleição,141470,José Guimarães,2,49,4.1
Reunião de Instalação e Eleição,136811,Afonso Hamm,2,49,4.1
Reunião de Instalação e Eleição,220647,Mauricio Neves,2,49,4.1
Reunião de Instalação e Eleição,220691,Diego Coronel,2,49,4.1
Reunião de Instalação e Eleição,178873,Helder Salomão,2,49,4.1
Reunião de Instalação e Eleição,231911,Lenir de Assis,2,49,4.1
Reunião de Instalação e Eleição,220589,Eduardo Velloso,2,49,4.1
Reunião de Instalação e Eleição,224333,Welter,2,49,4.1
Reunião de Instalação e Eleição,160610,Valmir Assunção,2,49,4.1
Reunião de Instalação e Eleição,230762,Pastor Claudio Mariano,2,49,4.1
Reunião de Instalação e Eleição,141531,Rodrigo de Castro,2,49,4.1
Reunião de Instalação e Eleição,178983,Marcio Alvino,2,49,4.1
Reunião de Instalação e Eleição,206018,Célia Xakriabá,2,49,4.1
Reunião de Instalação e Eleição,221328,Adilson Barroso,2,49,4.1
Reunião de Instalação e Eleição,220651,Simone Marquetto,2,49,4.1
Reunião de Instalação e Eleição,226837,Saulo Pedroso,2,49,4.1
Reunião de Instalação e Eleição,204459,Daniela do Waguinho,2,49,4.1
Reunião de Instalação e Eleição,178835,Afonso Motta,2,49,4.1
Reunião de Instalação e Eleição,220559,Julia Zanatta,2,49,4.1
Reunião de Instalação e Eleição,178985,Miguel Lombardi,2,49,4.1
Reunião de Instalação e Eleição,74158,Mário Heringer,2,49,4.1
Reunião de Instalação e Eleição,74161,Reginaldo Lopes,2,49,4.1
Reunião de Instalação e Eleição,160556,Padre João,2,49,4.1
Reunião de Instalação e Eleição,204553,Pastor Sargento Isidório,2,49,4.1
Reunião de Instalação e Eleição,161440,Pezenti,2,49,4.1
Reunião de Instalação e Eleição,178931,Luciano Ducci,2,49,4.1
Reunião de Instalação e Eleição,178887,Rubens Pereira Júnior,2,49,4.1
Reunião de Instalação e Eleição,178860,Paulo Azi,2,49,4.1
Reunião de Instalação e Eleição,220675,Antônio Doido,2,49,4.1
Reunião de Instalação e Eleição,221148,Alfredinho,2,49,4.1
Reunião de Instalação e Eleição,204524,Pinheirinho,2,49,4.1
Reunião de Instalação e Eleição,204409,Daniel Trzeciak,2,49,4.1
Reunião de Instalação e Eleição,220546,Rodolfo Nogueira,2,49,4.1
Reunião de Instalação e Eleição,204368,Fabio Schiochet,2,49,4.1
Reunião de Instalação e Eleição,220531,Gilvan Maximo,2,49,4.1
Reunião de Instalação e Eleição,204566,Marreca Filho,2,49,4.1
Reunião de Instalação e Eleição,220537,Helena Lima,2,49,4.1
Reunião de Instalação e Eleição,220677,Keniston Braga,2,49,4.1
Reunião de Instalação e Eleição,204367,Daniel Freitas,2,49,4.1
Reunião de Instalação e Eleição,204504,Cezinha de Madureira,2,49,4.1
Reunião de Instalação e Eleição,160558,Paulo Freire Costa,2,49,4.1
Reunião de Instalação e Eleição,220556,Ana Paula Lima,2,49,4.1
Reunião de Instalação e Eleição,220540,Duda Ramos,2,49,4.1
Reunião de Instalação e Eleição,73604,Rui Falcão,2,49,4.1
Reunião de Instalação e Eleição,220581,Luciano Amaral,2,49,4.1
Reunião de Instalação e Eleição,73441,Celso Russomanno,2,49,4.1
Reunião de Instalação e Eleição,220536,Zé Haroldo Cathedral,2,49,4.1
Reunião Deliberativa,220632,Ana Pimentel,11,273,4
Audiência Pública,220543,Ricardo Ayres,5,126,4
Audiência Pública,136811,Afonso Hamm,5,126,4
Reunião Deliberativa,220545,Filipe Martins,11,273,4
Reunião Deliberativa,160588,Diego Andrade,11,273,4
Audiência Pública,74398,Maria do Rosário,5,126,4
Audiência Pública,74585,Lincoln Portela,5,126,4
Audiência Pública,204508,Igor Timo,5,126,4
Audiência Pública,204365,Gilson Marques,5,126,4
Audiência Pública,157130,Túlio Gadêlha,5,126,4
Audiência Pública,74317,Júlio Cesar,5,126,4
Audiência Pública,220615,Pastor Henrique Vieira,5,126,4
Audiência Pública,220650,Paulo Alexandre Barbosa,5,126,4
Audiência Pública,73579,Alberto Fraga,5,126,4
Audiência Pública,204495,Airton Faleiro,5,126,4
Reunião Deliberativa,74376,Vander Loubet,11,273,4
Reunião Deliberativa,204358,Beto Pereira,11,273,4
Audiência Pública,220575,Sonize Barbosa,5,126,4
Audiência Pública,150418,Márcio Marinho,5,126,4
Reunião Deliberativa,160517,Paulo Folletto,11,273,4
Reunião Deliberativa,178972,Alex Manente,11,273,4
Reunião Deliberativa,229432,Luiz Fernando Vampiro,11,273,4
Audiência Pública,208297,Katia Dias,5,126,4
Reunião Deliberativa,226837,Saulo Pedroso,11,273,4
Audiência Pública,160666,Félix Mendonça Júnior,5,126,4
Audiência Pública,204374,Bia Kicis,5,126,4
Audiência Pública,220695,Rogéria Santos,5,126,4
Audiência Pública,220656,Fernanda Pessoa,5,126,4
Reunião Deliberativa,198783,Emanuel Pinheiro Neto,11,273,4
Audiência Pública,220665,Clarissa Tércio,5,126,4
Audiência Pública,160559,Alceu Moreira,5,126,4
Audiência Pública,204462,Chris Tonietto,5,126,4
Audiência Pública,156190,Marcel van Hattem,5,126,4
Audiência Pública,141408,Cleber Verde,5,126,4
Reunião Deliberativa,220565,Delegada Adriana Accorsi,11,273,4
Reunião Deliberativa,220531,Gilvan Maximo,11,273,4
Audiência Pública,220597,Thiago Flores,5,126,4
Reunião Deliberativa,204497,Júnior Ferrari,11,273,4
Audiência Pública,206018,Célia Xakriabá,5,126,4
Reunião Deliberativa,220592,Zezinho Barbary,11,273,4
Audiência Pública,204479,Nicoletti,5,126,4
Audiência Pública,221148,Alfredinho,5,126,4
Audiência Pública,178871,Evair Vieira de Melo,5,126,4
Audiência Pública,74253,Julio Lopes,5,126,4
Reunião Deliberativa,141470,José Guimarães,11,273,4
Audiência Pública,227660,Nitinho,5,126,4
Audiência Pública,226837,Saulo Pedroso,5,126,4
Audiência Pública,220578,Josenildo,5,126,4
Reunião Deliberativa,208297,Katia Dias,11,273,4
Audiência Pública,160632,Zé Silva,5,126,4
Audiência Pública,204525,Rosana Valle,5,126,4
Audiência Pública,220651,Simone Marquetto,5,126,4
Audiência Pública,74270,Gilberto Nascimento,5,126,4
Reunião Deliberativa,143942,Caio Vianna,10,273,3.7
Reunião Deliberativa,220540,Duda Ramos,10,273,3.7
Reunião Deliberativa,204508,Igor Timo,10,273,3.7
Reunião Deliberativa,204379,Acácio Favacho,10,273,3.7
Reunião Deliberativa,204457,Juninho do Pneu,10,273,3.7
Reunião Deliberativa,224117,Gabriel Mota,10,273,3.7
Reunião Deliberativa,220602,Dimas Gadelha,10,273,3.7
Reunião Deliberativa,204423,André Ferreira,10,273,3.7
Reunião Deliberativa,74400,Paulo Pimenta,10,273,3.7
Reunião Deliberativa,98615,Ismael,10,273,3.7
Reunião Deliberativa,220537,Helena Lima,10,273,3.7
Reunião Deliberativa,73604,Rui Falcão,10,273,3.7
Reunião Deliberativa,160569,Waldenor Pereira,10,273,3.7
Reunião Deliberativa,220581,Luciano Amaral,10,273,3.7
Reunião Deliberativa,220609,Maurício Carvalho,10,273,3.7
Reunião Deliberativa,220689,Detinha,10,273,3.7
Reunião Deliberativa,220548,Camila Jara,10,273,3.7
Reunião Técnica,220645,Erika Hilton,2,55,3.6
Reunião Técnica,226179,Gisela Simona,2,55,3.6
Reunião Técnica,104552,Socorro Neri,2,55,3.6
Reunião Técnica,160575,Erika Kokay,2,55,3.6
Reunião Técnica,204535,Sâmia Bomfim,2,55,3.6
Reunião Técnica,160598,Flávia Morais,2,55,3.6
Reunião Técnica,220629,Dandara,2,55,3.6
Reunião Técnica,204444,Helio Lopes,2,55,3.6
Reunião Técnica,220654,Delegado Paulo Bilynskyj,2,55,3.6
Reunião Técnica,221338,Professora Luciene Cavalcante,2,55,3.6
Reunião Técnica,220565,Delegada Adriana Accorsi,2,55,3.6
Reunião Deliberativa,69871,Bacelar,9,273,3.3
Reunião Deliberativa,160558,Paulo Freire Costa,9,273,3.3
Reunião Deliberativa,138286,Luciano Alves,9,273,3.3
Reunião Deliberativa,171786,Miguel Ângelo,9,273,3.3
Reunião Deliberativa,204491,Gilberto Abramo,9,273,3.3
Reunião Deliberativa,204574,Junior Lourenço,9,273,3.3
Reunião Deliberativa,141487,Luiz Fernando Faria,9,273,3.3
Reunião Deliberativa,121948,Adriano do Baldy,9,273,3.3
Reunião Deliberativa,220665,Clarissa Tércio,9,273,3.3
Reunião Deliberativa,73778,Luiz Carlos Hauly,9,273,3.3
Reunião Deliberativa,74550,João Leão,9,273,3.3
Reunião Deliberativa,73788,Ricardo Barros,9,273,3.3
Reunião Deliberativa,156190,Marcel van Hattem,9,273,3.3
Reunião Deliberativa,204459,Daniela do Waguinho,9,273,3.3
Reunião Deliberativa,204472,José Medeiros,9,273,3.3
Audiência Pública,231911,Lenir de Assis,4,126,3.2
Audiência Pública,161440,Pezenti,4,126,3.2
Audiência Pública,178992,Vitor Lippi,4,126,3.2
Audiência Pública,204550,Júnior Mano,4,126,3.2
Audiência Pública,160599,Dimas Fabiano,4,126,3.2
Audiência Pública,74084,Raimundo Santos,4,126,3.2
Audiência Pública,204473,General Girão,4,126,3.2
Audiência Pública,204464,Talíria Petrone,4,126,3.2
Audiência Pública,220560,Thiago de Joaldo,4,126,3.2
Audiência Pública,204460,Carlos Jordy,4,126,3.2
Audiência Pública,204407,Fernanda Melchionna,4,126,3.2
Audiência Pública,204539,Hercílio Coelho Diniz,4,126,3.2
Audiência Pública,180214,Pastor Diniz,4,126,3.2
Audiência Pública,220546,Rodolfo Nogueira,4,126,3.2
Audiência Pública,160604,Pedro Uczai,4,126,3.2
Audiência Pública,220563,Icaro de Valmir,4,126,3.2
Audiência Pública,178943,Marcos Soares,4,126,3.2
Audiência Pública,73778,Luiz Carlos Hauly,4,126,3.2
Audiência Pública,160629,Romero Rodrigues,4,126,3.2
Audiência Pública,220629,Dandara,4,126,3.2
Audiência Pública,220620,Rosângela Reis,4,126,3.2
Audiência Pública,220623,Duda Salabert,4,126,3.2
Audiência Pública,220603,Dani Cunha,4,126,3.2
Audiência Pública,204387,Sargento Fahur,4,126,3.2
Audiência Pública,220616,Luciano Vieira,4,126,3.2
Audiência Pública,220632,Ana Pimentel,4,126,3.2
Audiência Pública,227433,Douglas Viegas,4,126,3.2
Audiência Pública,220579,Silvia Waiãpi,4,126,3.2
Audiência Pública,123086,Átila Lira,4,126,3.2
Audiência Pública,141464,José Airton Félix Cirilo,4,126,3.2
Audiência Pública,209189,Joseildo Ramos,4,126,3.2
Audiência Pública,220617,Murillo Gouvea,4,126,3.2
Audiência Pública,220652,Delegado Palumbo,4,126,3.2
Audiência Pública,204459,Daniela do Waguinho,4,126,3.2
Audiência Pública,204369,Caroline de Toni,4,126,3.2
Audiência Pública,220662,Lucas Ramos,4,126,3.2
Audiência Pública,98148,Cobalchini,4,126,3.2
Audiência Pública,204388,Bibo Nunes,4,126,3.2
Reunião Deliberativa,204456,Gutemberg Reis,8,273,2.9
Reunião Deliberativa,220664,Guilherme Uchoa,8,273,2.9
Reunião Deliberativa,160559,Alceu Moreira,8,273,2.9
Reunião Deliberativa,141431,Fernando Coelho Filho,8,273,2.9
Reunião Deliberativa,160640,Eros Biondini,8,273,2.9
Reunião Deliberativa,141464,José Airton Félix Cirilo,8,273,2.9
Reunião Deliberativa,73701,Benedita da Silva,8,273,2.9
Reunião Deliberativa,152605,Glauber Braga,8,273,2.9
Reunião Deliberativa,205550,Jorge Braz,8,273,2.9
Reunião Deliberativa,122158,Pedro Paulo,8,273,2.9
Reunião Deliberativa,220669,Lula da Fonte,8,273,2.9
Reunião Deliberativa,220567,Jeferson Rodrigues,8,273,2.9
Reunião Deliberativa,222429,Luis Carlos Gomes,8,273,2.9
Reunião Deliberativa,74161,Reginaldo Lopes,8,273,2.9
Reunião Deliberativa,204506,Marcos Pereira,8,273,2.9
Reunião Deliberativa,136811,Afonso Hamm,8,273,2.9
Reunião Deliberativa,141459,João Maia,8,273,2.9
Reunião Deliberativa,73801,Renildo Calheiros,8,273,2.9
Reunião Deliberativa,73433,Arlindo Chinaglia,7,273,2.6
Reunião Deliberativa,160635,Ruy Carneiro,7,273,2.6
Reunião Deliberativa,230764,Ivan Junior,7,273,2.6
Reunião Deliberativa,74141,Josias Gomes,7,273,2.6
